Date,Open,High,Low,Close,Adj Close,Volume
2019-10-08,47900.000000,49000.000000,47600.000000,48900.000000,43607.785156,14239367
2019-10-10,48200.000000,49200.000000,48000.000000,48550.000000,43295.664063,18639855
2019-10-11,49000.000000,49450.000000,48800.000000,49150.000000,43830.726563,7783275
2019-10-14,50000.000000,50300.000000,49850.000000,50000.000000,44588.734375,11130635
2019-10-15,49900.000000,50200.000000,49900.000000,50100.000000,44677.910156,6058105
2019-10-16,50700.000000,50900.000000,50400.000000,50700.000000,45212.980469,9136282
2019-10-17,50500.000000,50600.000000,50100.000000,50500.000000,45034.617188,6701380
2019-10-18,50300.000000,50900.000000,49650.000000,49900.000000,44499.558594,8483106
2019-10-21,49900.000000,50400.000000,49800.000000,50300.000000,44856.269531,4406531
2019-10-22,50800.000000,51500.000000,50700.000000,51200.000000,45658.871094,10898729
2019-10-23,51300.000000,51500.000000,50800.000000,51200.000000,45658.871094,8663880
2019-10-24,52500.000000,52500.000000,50500.000000,50700.000000,45212.980469,21185785
2019-10-25,50800.000000,51200.000000,50500.000000,50900.000000,45391.335938,7879897
2019-10-28,50700.000000,51500.000000,50700.000000,51300.000000,45748.039063,6431522
2019-10-29,51400.000000,51700.000000,50800.000000,51100.000000,45569.687500,7581629
2019-10-30,50700.000000,50800.000000,50200.000000,50400.000000,44945.453125,8959435
2019-10-31,51000.000000,51400.000000,50300.000000,50400.000000,44945.453125,10304777
2019-11-01,50600.000000,51200.000000,50400.000000,51200.000000,45658.871094,8467846
2019-11-04,51700.000000,52300.000000,51400.000000,52300.000000,46639.816406,13012411
2019-11-05,52400.000000,52700.000000,52100.000000,52700.000000,46996.535156,10581034
2019-11-06,52900.000000,53500.000000,52700.000000,53300.000000,47531.597656,14361133
2019-11-07,53400.000000,53400.000000,52400.000000,52900.000000,47174.890625,9257116
2019-11-08,53200.000000,53300.000000,52000.000000,52100.000000,46461.460938,11603290
2019-11-11,52200.000000,52200.000000,51400.000000,51600.000000,46015.570313,8185952
2019-11-12,51800.000000,52600.000000,51600.000000,52600.000000,46907.351563,6576148
2019-11-13,52500.000000,52500.000000,52000.000000,52500.000000,46818.175781,6225196
2019-11-14,51900.000000,52800.000000,51900.000000,52800.000000,47085.703125,12010018
2019-11-15,52900.000000,53700.000000,52600.000000,53700.000000,47888.308594,9703360
2019-11-18,53600.000000,53800.000000,53200.000000,53500.000000,47709.949219,7746554
2019-11-19,53200.000000,53500.000000,52700.000000,53500.000000,47709.949219,8907177
2019-11-20,53400.000000,53400.000000,52000.000000,52000.000000,46372.289063,12560070
2019-11-21,51600.000000,52100.000000,50600.000000,51000.000000,45480.507813,14298646
2019-11-22,51000.000000,51600.000000,50900.000000,51600.000000,46015.570313,8478310
2019-11-25,52200.000000,52600.000000,51700.000000,51800.000000,46193.929688,9050625
2019-11-26,51900.000000,52900.000000,51800.000000,51800.000000,46193.929688,27372226
2019-11-27,51800.000000,52300.000000,51600.000000,52200.000000,46550.636719,7546261
2019-11-28,51900.000000,52100.000000,51300.000000,51300.000000,45748.039063,6833885
2019-11-29,51200.000000,51400.000000,50200.000000,50300.000000,44856.269531,11179334
2019-12-02,50900.000000,51300.000000,50400.000000,50400.000000,44945.453125,18877252
2019-12-03,49800.000000,50300.000000,49500.000000,49900.000000,44499.558594,12059812
2019-12-04,49600.000000,49850.000000,49000.000000,49450.000000,44098.257813,13246549
2019-12-05,50200.000000,50400.000000,49500.000000,49500.000000,44142.851563,10449715
2019-12-06,50100.000000,50900.000000,49950.000000,50400.000000,44945.453125,11414563
2019-12-09,50900.000000,51400.000000,50700.000000,51200.000000,45658.871094,8470627
2019-12-10,51000.000000,51600.000000,50700.000000,51500.000000,45926.398438,6882771
2019-12-11,51500.000000,52200.000000,51400.000000,51900.000000,46283.109375,11379521
2019-12-12,53000.000000,53300.000000,52700.000000,53300.000000,47531.597656,29178697
2019-12-13,54500.000000,54800.000000,53900.000000,54700.000000,48780.074219,18120261
2019-12-16,54500.000000,54900.000000,54300.000000,54700.000000,48780.074219,11512405
2019-12-17,55800.000000,56700.000000,55400.000000,56700.000000,50563.628906,19358433
2019-12-18,56700.000000,57200.000000,56000.000000,56300.000000,50206.921875,15558208
2019-12-19,57000.000000,57300.000000,55500.000000,56000.000000,49939.378906,14180520
2019-12-20,56100.000000,56500.000000,55600.000000,56000.000000,49939.378906,12095519
2019-12-23,56100.000000,56400.000000,55100.000000,55500.000000,49493.492188,9839252
2019-12-24,55600.000000,55700.000000,54800.000000,55000.000000,49047.605469,11868463
2019-12-26,54700.000000,55400.000000,54400.000000,55400.000000,49404.316406,9645034
2019-12-27,55700.000000,56900.000000,55500.000000,56500.000000,50709.304688,12313056
2019-12-30,56200.000000,56600.000000,55700.000000,55800.000000,50081.035156,8356767
2020-01-02,55500.000000,56000.000000,55000.000000,55200.000000,49542.531250,12993228
2020-01-03,56000.000000,56600.000000,54900.000000,55500.000000,49811.785156,15422255
2020-01-06,54900.000000,55600.000000,54600.000000,55500.000000,49811.785156,10278951
2020-01-07,55700.000000,56400.000000,55600.000000,55800.000000,50081.035156,10009778
2020-01-08,56200.000000,57400.000000,55900.000000,56800.000000,50978.554688,23501171
2020-01-09,58400.000000,58600.000000,57400.000000,58600.000000,52594.066406,24102579
2020-01-10,58800.000000,59700.000000,58300.000000,59500.000000,53401.828125,16000170
2020-01-13,59600.000000,60000.000000,59100.000000,60000.000000,53850.593750,11359139
2020-01-14,60400.000000,61000.000000,59900.000000,60000.000000,53850.593750,16906295
2020-01-15,59500.000000,59600.000000,58900.000000,59000.000000,52953.070313,14300928
2020-01-16,59100.000000,60700.000000,59000.000000,60700.000000,54478.843750,14381774
2020-01-17,61900.000000,62000.000000,61000.000000,61300.000000,55017.347656,16025661
2020-01-20,62000.000000,62800.000000,61700.000000,62400.000000,56004.613281,12528855
2020-01-21,62000.000000,62400.000000,61200.000000,61400.000000,55107.101563,11142693
2020-01-22,60500.000000,62600.000000,60400.000000,62300.000000,55914.851563,15339565
2020-01-23,61800.000000,61800.000000,60700.000000,60800.000000,54568.593750,14916555
2020-01-28,59400.000000,59400.000000,58300.000000,58800.000000,52773.574219,23664541
2020-01-29,59100.000000,59700.000000,58800.000000,59100.000000,53042.832031,16446102
2020-01-30,58800.000000,58800.000000,56800.000000,57200.000000,51337.554688,20821939
2020-01-31,57800.000000,58400.000000,56400.000000,56400.000000,50619.542969,19749457
2020-02-03,55500.000000,57400.000000,55200.000000,57200.000000,51337.554688,23995260
2020-02-04,57100.000000,59000.000000,56800.000000,58900.000000,52863.324219,21800192
2020-02-05,60000.000000,60200.000000,58900.000000,59500.000000,53401.828125,19278165
2020-02-06,60100.000000,61100.000000,59700.000000,61100.000000,54837.843750,14727159
2020-02-07,61100.000000,61200.000000,59700.000000,60400.000000,54209.593750,16402493
2020-02-10,59200.000000,59800.000000,59100.000000,59700.000000,53581.332031,13107121
2020-02-11,59800.000000,60700.000000,59700.000000,59900.000000,53760.839844,11071231
2020-02-12,60300.000000,60700.000000,59700.000000,60500.000000,54299.343750,12904207
2020-02-13,61200.000000,61600.000000,60500.000000,60700.000000,54478.843750,18449775
2020-02-14,60900.000000,61900.000000,60200.000000,61800.000000,55466.097656,13276067
2020-02-17,61600.000000,62000.000000,61200.000000,61500.000000,55196.851563,8740596
2020-02-18,60800.000000,60900.000000,59700.000000,59800.000000,53671.082031,16674266
2020-02-19,59800.000000,60400.000000,59400.000000,60200.000000,54030.085938,12951496
2020-02-20,60700.000000,61300.000000,59600.000000,60000.000000,53850.593750,14591924
2020-02-21,58800.000000,59800.000000,58500.000000,59200.000000,53132.578125,13777393
2020-02-24,57400.000000,58100.000000,56800.000000,56800.000000,50978.554688,25627537
2020-02-25,56200.000000,58000.000000,56200.000000,57900.000000,51965.812500,23885408
2020-02-26,56000.000000,57000.000000,56000.000000,56500.000000,50709.304688,25483102
2020-02-27,56300.000000,56900.000000,55500.000000,55900.000000,50170.796875,23209541
2020-02-28,55000.000000,55500.000000,54200.000000,54200.000000,48645.031250,30054227
2020-03-02,54300.000000,55500.000000,53600.000000,55000.000000,49363.031250,30403412
2020-03-03,56700.000000,56900.000000,55100.000000,55400.000000,49722.039063,30330295
2020-03-04,54800.000000,57600.000000,54600.000000,57400.000000,51517.058594,24765728
2020-03-05,57600.000000,58000.000000,56700.000000,57800.000000,51876.062500,21698990
2020-03-06,56500.000000,57200.000000,56200.000000,56500.000000,50709.304688,18716656
2020-03-09,56500.000000,56500.000000,56500.000000,56500.000000,50709.304688,0
2020-03-10,53800.000000,54900.000000,53700.000000,54600.000000,49004.031250,32106554
2020-03-11,54300.000000,54400.000000,52000.000000,52100.000000,46760.253906,45707281
2020-03-12,52100.000000,52100.000000,52100.000000,52100.000000,46760.253906,0
2020-03-13,47450.000000,51600.000000,46850.000000,49950.000000,44830.613281,59462933
2020-03-16,50100.000000,50900.000000,48800.000000,48900.000000,43888.222656,33339821
2020-03-17,46900.000000,49650.000000,46700.000000,47300.000000,42452.207031,51218151
2020-03-18,47750.000000,48350.000000,45600.000000,45600.000000,40926.449219,40152623
2020-03-19,46400.000000,46650.000000,42300.000000,42950.000000,38548.046875,56925513
2020-03-20,44150.000000,45500.000000,43550.000000,45400.000000,40746.949219,49730008
2020-03-23,42600.000000,43550.000000,42400.000000,42500.000000,38144.164063,41701626
2020-03-24,43850.000000,46950.000000,43050.000000,46950.000000,42138.074219,49801908
2020-03-25,48950.000000,49600.000000,47150.000000,48650.000000,43663.847656,52735922
2020-03-26,49000.000000,49300.000000,47700.000000,47800.000000,42900.964844,42185129
2020-03-27,49600.000000,49700.000000,46850.000000,48300.000000,43349.718750,39896178
2020-03-30,47050.000000,48350.000000,46550.000000,47850.000000,43262.921875,26797395
2020-03-31,48000.000000,48500.000000,47150.000000,47750.000000,43172.515625,30654261
2020-04-01,47450.000000,47900.000000,45800.000000,45800.000000,41409.445313,27259532
2020-04-02,46200.000000,46850.000000,45350.000000,46800.000000,42313.582031,21621076
2020-04-03,47400.000000,47600.000000,46550.000000,47000.000000,42494.398438,22784682
2020-04-06,47500.000000,48800.000000,47250.000000,48700.000000,44031.429688,23395726
2020-04-07,49650.000000,50200.000000,49000.000000,49600.000000,44845.156250,31524034
2020-04-08,49600.000000,49750.000000,48600.000000,48600.000000,43941.019531,25010314
2020-04-09,49750.000000,49800.000000,48700.000000,49100.000000,44393.093750,22628058
2020-04-10,48950.000000,49250.000000,48650.000000,49250.000000,44528.718750,17839111
2020-04-13,48650.000000,48900.000000,48300.000000,48300.000000,43669.781250,14431800
2020-04-14,48800.000000,49200.000000,48300.000000,49000.000000,44302.679688,14206216
2020-04-16,49350.000000,49350.000000,48550.000000,49000.000000,44302.679688,23349760
2020-04-17,50800.000000,52000.000000,50300.000000,51400.000000,46472.605469,32041675
2020-04-20,51400.000000,51400.000000,50000.000000,50100.000000,45297.226563,21866354
2020-04-21,49400.000000,49700.000000,48700.000000,49250.000000,44528.718750,27407543
2020-04-22,48700.000000,50000.000000,48350.000000,49850.000000,45071.195313,18613864
2020-04-23,50200.000000,50300.000000,49500.000000,49850.000000,45071.195313,18754442
2020-04-24,49650.000000,49750.000000,49000.000000,49350.000000,44619.125000,15618347
2020-04-27,49350.000000,50000.000000,49100.000000,49850.000000,45071.195313,14049471
2020-04-28,49850.000000,50100.000000,49300.000000,50100.000000,45297.226563,16095399
2020-04-29,49900.000000,50500.000000,49600.000000,50000.000000,45206.816406,15604533
2020-05-04,48900.000000,49100.000000,48500.000000,48500.000000,43850.605469,26083749
2020-05-06,49000.000000,49200.000000,48500.000000,49200.000000,44483.507813,18070225
2020-05-07,49200.000000,49300.000000,48700.000000,48800.000000,44121.847656,13884411
2020-05-08,49100.000000,49350.000000,48800.000000,48800.000000,44121.847656,15319700
2020-05-11,48900.000000,49250.000000,48300.000000,48400.000000,43760.191406,16357743
2020-05-12,48400.000000,48500.000000,47550.000000,47900.000000,43308.128906,23433590
2020-05-13,47250.000000,48550.000000,47200.000000,48550.000000,43895.820313,20223277
2020-05-14,47750.000000,48100.000000,47650.000000,48000.000000,43398.542969,19305974
2020-05-15,48400.000000,48450.000000,47700.000000,47850.000000,43262.921875,18463118
